"","ID","DATE","ELEMENT","VALUE","MFLAG","QFLAG","SFLAG","NAME","LONGITUDE","LATITUDE","ELEVATION","elevation","tmax_normal_annual","vpdmax_normal_annual","tdmean_normal_annual","tmean_normal_annual","tmin_normal_annual","vpdmin_normal_annual","ppt_normal_annual","slope","aspect","ppt_2021_02","ppt_2021_03","CV_GAM_MODEL","CV_GAM_RASTER_PREDS","CV_GAM_SNODAS_50_50","CV_GAM_SNODAS_60_40","CV_GAM_SNODAS_70_30","CV_GAM_SNODAS_80_20","CV_GAM_SNODAS_90_10","CV_GAM_SNODAS_100","SNODAS_VALUE"
"647870","USS0011J06S",2021-04-01,"WESD",292.1," "," ","T","Redden Mine Lwr",-111.22,40.67,0,2669,9.93000030517578,10.3599996566772,-5.65999984741211,4.03000020980835,-1.87999999523163,2.52999997138977,882.349975585938,2.39962683613346,216.708252211372,96.3774948120117,73.3722991943359,365.688998572672,341.21626112519,370.492028257369,369.190433908843,367.888839560317,366.587245211791,365.285650863264,363.984056514738,377
"664207","USS0011J08S",2021-04-01,"WESD",251.5," "," ","T","Strawberry Divide",-111.21,40.16,0,2495,11.8400001525879,12.1899995803833,-5.09000015258789,4.92000007629395,-2.00999999046326,2.32999992370605,730.950012207031,5.74489855501885,103.968250946965,72.3123016357422,37.7078971862793,239.908379812435,214.004690480822,247.522189972249,246.826627966699,246.131065961149,245.435503955599,244.739941950049,244.044379944499,251
"680544","USS0011J11S",2021-04-01,"WESD",566.4," "," ","T","Farmington",-111.82,40.99,0,2150,11.7600002288818,11.1000003814697,-3.73000001907349,5.57000017166138,-0.620000004768372,2.38000011444092,1131.77001953125,0.736637377466184,251.158862176166,156.68359375,71.0698013305664,422.351005173999,438.045062553045,474.870478826225,473.04457459147,471.218670356715,469.39276612196,467.566861887205,465.74095765245,484
"687519","USS0011J12S",2021-04-01,"WESD",381," "," ","T","Farmington Lower",-111.81,40.97,0,2498,9.69999980926514,8.88000011444092,-3.46000003814697,4.71000003814697,-0.280000001192093,2.49000000953674,1401.89001464844,11.4677232111506,46.9789822055581,176.176300048828,79.9685974121094,677.790663203294,637.56975552893,578.317874317241,582.581449180689,586.845024044137,591.108598907585,595.372173771033,599.635748634482,557
"703856","USS0011J21S",2021-04-01,"WESD",320," "," ","T","Timpanogos Divide",-111.62,40.43,0,2547,10.3999996185303,9.78999996185303,-4.30000019073486,5.34000015258789,0.280000001192093,3.03999996185303,1015.34997558594,9.92744006770794,24.6721777132582,80.8000946044922,84.3266983032227,406.038430445388,364.146101064792,393.226615329466,392.671938395359,392.117261461252,391.562584527145,391.007907593038,390.453230658931,396
"707576","USS0011J22S",2021-04-01,"WESD",180.3," "," ","T","Hobble Creek",-111.36,40.19,0,2194,13.4300003051758,13.9200000762939,-3.98000001907349,6.88000011444092,0.319999992847443,2.83999991416931,668.159973144531,3.635611570355,291.857355621309,77.8582992553711,40.0937995910645,181.514074664489,201.861934903853,190.620821678117,190.94498601374,191.269150349363,191.593314684987,191.91747902061,192.241643356233,189
"723913","USS0011J23S",2021-04-01,"WESD",233.7," "," ","T","Daniels-Strawberry",-111.26,40.3,0,2494,11.6899995803833,12.1700000762939,-5.44999980926514,4.94000005722046,-1.82000005245209,2.4300000667572,814.159973144531,5.36703491579627,67.4774835823557,77.9416961669922,43.6414985656738,270.388931251476,245.0366244001,308.718176171232,307.261811405478,305.805446639725,304.349081873971,302.892717108218,301.436352342464,316
"740250","USS0011J32S",2021-04-01,"WESD",152.4," "," ","T","Currant Creek",-111.09,40.36,0,2470,12.0500001907349,12.6199998855591,-6.1399998664856,3.6800000667572,-4.69999980926514,1.47000002861023,604.460021972656,2.4642155426093,159.327353873063,63.2824974060059,39.5912971496582,174.246044059021,171.22555494805,249.068451770564,247.682142124676,246.295832478789,244.909522832902,243.523213187015,242.136903541127,256
"751007","USS0011J37S",2021-04-01,"WESD",378.5," "," ","T","Hardscrabble",-111.72,40.87,0,2253,11.9899997711182,11.1499996185303,-3.17000007629395,6.19999980926514,0.409999996423721,2.66000008583069,990.580017089844,7.92614743220779,306.682336668905,157.260589599609,65.1208953857422,380.541720351719,394.595454043092,379.483228852936,380.379874623523,381.27652039411,382.173166164697,383.069811935285,383.966457705872,375
"763283","USS0011J42S",2021-04-01,"WESD",754.4," "," ","T","Snowbird",-111.66,40.56,0,3003,7.55999994277954,7.55000019073486,-5.53999996185303,2.89000010490417,-1.78999996185303,2.51999998092651,1482.14001464844,13.433723189693,336.892327558141,167.157501220703,124.518096923828,738.067906050683,670.782280204667,726.772739034946,723.127286841935,719.481834648924,715.836382455913,712.190930262902,708.545478069892,745
"779620","USS0011J46S",2021-04-01,"WESD",218.4," "," ","T","Beaver Divide",-111.1,40.61,0,2515,11.3800001144409,11.9499998092651,-5.59999990463257,4.32999992370605,-2.72000002861023,2.04999995231628,750.590026855469,4.65446720078018,233.92588182993,73.0944976806641,44.7355003356934,264.776098795485,257.497353266292,236.676096687957,237.011316025548,237.346535363139,237.681754700731,238.016974038322,238.352193375913,235
"795957","USS0011J52S",2021-04-01,"WESD",370.8," "," ","T","Parley's Summit",-111.63,40.76,0,2275,12.2700004577637,11.710000038147,-3.49000000953674,6.3600001335144,0.439999997615814,2.75,875.150024414062,3.33201501347664,207.345231353265,115.447494506836,58.8490982055664,295.539223577139,228.872130488429,267.847510118563,264.817012142276,261.786514165988,258.756016189701,255.725518213413,252.695020237126,283
"812294","USS0011J53S",2021-04-01,"WESD",221," "," ","T","Smith & Morehouse",-111.12,40.79,0,2275,12.5799999237061,12.9300003051758,-5.28000020980835,4.75,-3.07999992370605,1.63999998569489,782.039978027344,5.16098004073292,185.914557319693,62.9459991455078,51.7645988464355,236.99473994202,164.264997687804,100.346704655493,104.816045586592,109.285386517691,113.75472744879,118.224068379888,122.693409310987,78
"825004","USS0011J56S",2021-04-01,"WESD",414," "," ","T","Thaynes Canyon",-111.53,40.62,0,2744,8.97000026702881,8.86999988555908,-4.65999984741211,3.85999989509583,-1.25999999046326,2.47000002861023,924.070007324219,5.33437853389172,15.2340544440967,114.14249420166,94.2988967895508,389.825128076543,350.201906548976,400.619075135034,398.742890162041,396.866705189048,394.990520216054,393.114335243061,391.238150270068,410
"838365","USS0011J57S",2021-04-01,"WESD",414," "," ","T","Brighton",-111.58,40.6,0,2807,8.55000019073486,8.47000026702881,-5,3.38000011444092,-1.78999996185303,2.3199999332428,1073.31994628906,10.3303045706444,320.949145594224,127.566093444824,91.4011001586914,549.711892565384,473.502644872811,446.608029212736,447.729635055283,448.85124089783,449.972846740378,451.094452582925,452.216058425472,441
"851075","USS0011J64S",2021-04-01,"WESD",604.5," "," ","T","Lookout Peak",-111.71,40.84,0,2542,9.97000026702881,9.48999977111816,-4,4.53999996185303,-0.899999976158142,2.28999996185303,1099.71997070312,8.78076381643251,109.957024394345,180.971298217773,77.7943954467773,436.595281900407,459.517195831337,551.685122608295,544.422147129955,537.159171651614,529.896196173273,522.633220694932,515.370245216591,588
"863692","USS0011J65S",2021-04-01,"WESD",533.4," "," ","T","Mill-D North",-111.64,40.66,0,2654,9.47999954223633,9.51000022888184,-4.78999996185303,4.05000019073486,-1.37999999523163,2.49000000953674,1049.72998046875,9.0396535206845,193.198160924611,155.312896728516,91.9273986816406,457.39614991985,444.656750886614,513.448536317587,508.938243581105,504.427950844622,499.91765810814,495.407365371657,490.897072635175,536
"872248","USS0011J68S",2021-04-01,"WESD",469.9," "," ","T","Parrish Creek",-111.81,40.93,0,2173,12.0500001907349,11.2700004577637,-3.39000010490417,5.8899998664856,-0.270000010728836,2.4300000667572,1117.13000488281,8.58617380942555,252.992065749045,168.809097290039,77.2742004394531,444.779041969099,466.724314053717,339.159658311654,347.591589973984,356.023521636315,364.455453298646,372.887384960977,381.319316623307,297
"880773","USS0011J69S",2021-04-01,"WESD",375.9," "," ","T","Louis Meadow",-111.76,40.83,0,2282,11.6800003051758,10.960000038147,-3.5,5.59999990463257,-0.479999989271164,2.38000011444092,934.090026855469,2.92676959357758,284.247338239349,174.28759765625,76.1986999511719,343.575185172701,358.117835907185,391.889282812673,390.067139375207,388.244995937742,386.422852500276,384.600709062811,382.778565625346,401
"888151","USS0011J70S",2021-04-01,"WESD",360.7," "," ","T","Cascade Mountain",-111.61,40.28,0,2336,12,11.0200004577637,-3.05999994277954,6.76999998092651,1.53999996185303,3.13000011444092,934.109985351562,13.8934208869213,259.388679429655,71.8981018066406,52.0065994262695,338.013438555812,289.700176481131,129.193265144114,130.431918172937,131.670571201759,132.909224230582,134.147877259405,135.386530288228,123
"904116","USS0011K03S",2021-04-01,"WESD",335.3," "," ","T","Mammoth-Cottonwood",-111.32,39.68,0,2680,10.8900003433228,11.1700000762939,-6.30000019073486,3.94000005722046,-3.01999998092651,2.60999989509583,701.650024414062,0.22346049037465,194.566453578573,80.0170974731445,55.8951988220215,251.357972639294,238.417170263738,325.556031388224,323.267237665869,320.978443943514,318.689650221159,316.400856498803,314.112062776448,337
"907805","USS0011K05S",2021-04-01,"WESD",454.7," "," ","T","Huntington Horse",-111.3,39.61,0,2949,8.9399995803833,9.07999992370605,-6.67999982833862,3.49000000953674,-1.96000003814697,2.70000004768372,770.809997558594,2.32255054106245,349.559042005848,93.7504959106445,62.8827972412109,362.261433764015,361.564498440762,420.259309578211,418.511171493853,416.763033409495,415.014895325137,413.266757240779,411.518619156421,429
"923739","USS0011K09S",2021-04-01,"WESD",246.4," "," ","T","Seeley Creek",-111.43,39.31,0,3033,7.82999992370605,8.8100004196167,-7.76999998092651,2.41000008583069,-3.01999998092651,2.55999994277954,671.099975585938,2.16219638601502,68.4943559080264,76.3714981079102,66.8536987304688,256.055313483139,253.46227536719,250.332579392839,250.599095271407,250.865611149975,251.132127028543,251.398642907111,251.665158785679,249
"927428","USS0011K10S",2021-04-01,"WESD",442," "," ","T","GBRC Meadows",-111.45,39.3,0,3060,7.57000017166138,8.71000003814697,-8.13000011444092,2.14000010490417,-3.28999996185303,2.44000005722046,669.890014648438,2.81870409716958,302.6313272729,76.3714981079102,66.8536987304688,273.376473287055,328.538923727525,410.259123120245,407.910947744294,405.562772368343,403.214596992392,400.866421616441,398.51824624049,422
"931117","USS0011K11S",2021-04-01,"WESD",284.5," "," ","T","GBRC HQ",-111.49,39.32,0,2815,9.34000015258789,9.72000026702881,-6.73000001907349,3.80999994277954,-1.73000001907349,2.82999992370605,646.380004882812,13.0833803591557,326.097784781229,100.171798706055,91.6087951660156,262.332267845031,330.442007453056,293.532623676584,296.6391484119,299.745673147217,302.852197882534,305.95872261785,309.065247353167,278
"934806","USS0011K12S",2021-04-01,"WESD",492.8," "," ","T","Mt Baldy",-111.51,39.14,0,2832,10.3999996185303,10.3699998855591,-6.40000009536743,4.51999998092651,-1.37000000476837,3.14000010490417,788.429992675781,7.4171239470765,245.988810625247,85.0816955566406,66.91259765625,321.206923809621,328.44182206349,385.876296650164,381.051555980197,376.22681531023,371.402074640263,366.577333970296,361.752593300328,410
"950399","USS0011K13S",2021-04-01,"WESD",198.1," "," ","T","Beaver Dams",-111.56,39.14,0,2552,12.2200002670288,12.1899995803833,-6.11999988555908,5.48999977111816,-1.25,3.24000000953674,729.080017089844,7.20838991853368,184.561361646288,68.1595993041992,52.3473968505859,251.939266459593,239.110751650423,181.347590858212,186.417109029854,191.486627201497,196.556145373139,201.625663544782,206.695181716424,156
"966395","USS0011K15S",2021-04-01,"WESD",223.5," "," ","T","Dill's Camp",-111.47,39.05,0,2797,10.9799995422363,11.1599998474121,-6.90999984741211,4.30999994277954,-2.36999988555908,2.98000001907349,735.859985351562,5.48770061889082,101.023758896381,92.5612945556641,57.9984970092773,267.964595855118,258.617137460491,295.453498333096,292.144197999715,288.834897666334,285.525597332954,282.216296999573,278.906996666192,312
"982732","USS0011K21S",2021-04-01,"WESD",345.4," "," ","T","Clear Creek #1",-111.28,39.87,0,2714,10.2799997329712,10.4499998092651,-6.05000019073486,4.48000001907349,-1.32000005245209,2.8199999332428,755.989990234375,6.00667940708831,332.535020305551,80.8246994018555,58.0048980712891,316.148974846886,303.964190730491,303.995907047231,303.995088456678,303.994269866124,303.99345127557,303.992632685017,303.991814094463,304
"999069","USS0011K22S",2021-04-01,"WESD",309.9," "," ","T","Clear Creek #2",-111.25,39.89,0,2450,11.9700002670288,12.3800001144409,-6.03000020980835,4.88000011444092,-2.22000002861023,2.70000004768372,686.090026855469,6.59225011519032,345.201253611563,80.1501007080078,56.879997253418,238.780659368195,224.505887842243,279.578954326534,278.494745191841,277.410536057148,276.326326922454,275.242117787761,274.157908653068,285
"1015344","USS0011K28S",2021-04-01,"WESD",279.4," "," ","T","Red Pine Ridge",-111.27,39.45,0,2763,10.6000003814697,10.8699998855591,-6.78999996185303,3.65000009536743,-3.30999994277954,2.65000009536743,814.190002441406,4.70530032984807,114.666772157214,71.9449005126953,48.0641975402832,321.947496958811,292.495943017227,277.153058680671,277.783670416805,278.414282152939,279.044893889073,279.675505625207,280.306117361341,274
"1019033","USS0011K29S",2021-04-01,"WESD",177.8," "," ","T","Upper Joes Valley",-111.25,39.42,0,2632,11.1599998474121,11.5200004577637,-6.36999988555908,4.13000011444092,-2.91000008583069,2.53999996185303,630.77001953125,4.18731643728747,291.579208914979,71.9449005126953,48.0641975402832,247.605154792804,217.224255909416,227.963687660909,227.756425193091,227.549162725273,227.341900257455,227.134637789637,226.927375321819,229
"1035370","USS0011K31S",2021-04-01,"WESD",299.7," "," ","T","Buck Flat",-111.44,39.13,0,2939,10,10.210000038147,-7.30000019073486,3.51999998092651,-2.97000002861023,2.76999998092651,822.409973144531,5.49631118416305,34.266771476008,103.527694702148,77.1439971923828,326.781759717372,353.016101638401,399.941141139168,395.129369367002,390.317597594836,385.505825822669,380.694054050503,375.882282278337,424
"1039059","USS0011K32S",2021-04-01,"WESD",243.8," "," ","T","Wrigley Creek",-111.35,39.13,0,2804,10.4300003051758,10.4099998474121,-6.3899998664856,4.55999994277954,-1.32000005245209,3.13000011444092,728.690002441406,6.60766123594196,19.4676530652762,63.6334991455078,55.10009765625,277.870456747407,194.979237666264,280.687299639918,276.424759567902,272.162219495885,267.899679423869,263.637139351852,259.374599279836,302
"1042748","USS0011K35S",2021-04-01,"WESD",266.7," "," ","T","Thistle Flat",-111.52,39.24,0,2566,11.6700000762939,11.6400003433228,-6.42000007629395,4.94999980926514,-1.76999998092651,3.10999989509583,679.239990234375,7.37916422883194,328.543892122079,64.0534973144531,63.094799041748,256.065854980815,243.913619456157,222.948405584936,224.938086701923,226.927767818911,228.917448935898,230.907130052885,232.896811169872,213
"1046437","USS0011K36S",2021-04-01,"WESD",226.1," "," ","T","Rees Flat",-111.73,39.5,0,2193,14.039999961853,14.5600004196167,-5.46999979019165,6.86999988555908,-0.300000011920929,3.32999992370605,518.739990234375,1.60650866123779,292.41683886327,80.1847991943359,56.5933990478516,136.032094580832,169.486655819689,213.355296674063,213.026356008875,212.697415343688,212.3684746785,212.039534013313,211.710593348125,215
"1062774","USS0011K39S",2021-04-01,"WESD",337.8," "," ","T","Pickle Keg",-111.58,39.01,0,2703,11.5,11.3000001907349,-5.86999988555908,5.57000017166138,-0.360000014305115,3.38000011444092,807.539978027344,6.62397589322553,174.077515134122,95.8902969360352,79.5412979125977,303.400366965225,320.779701406598,335.351791672226,334.622150006671,333.892508341116,333.162866675561,332.433225010006,331.703583344452,339
"1078367","USS0011K52S",2021-04-01,"WESD",279.4," "," ","T","Payson R.S.",-111.63,39.93,0,2461,11.6599998474121,11.6499996185303,-5.3600001335144,5.75,-0.170000001788139,3.0699999332428,716.820007324219,3.48181324270455,72.6748988934745,74.943000793457,55.966796875,215.134734106782,182.065692564846,295.271055066046,294.725266079256,294.179477092465,293.633688105674,293.087899118883,292.542110132093,298
"1093960","USS0011L01S",2021-04-01,"WESD",424.2," "," ","T","Farnsworth Lake",-111.68,38.77,0,2969,9.17000007629395,9.3100004196167,-6.76999998092651,3.50999999046326,-2.16000008583069,2.54999995231628,892.219970703125,8.85488625562239,322.251589243734,125.842796325684,86.9265975952148,394.250262200065,390.565822759624,417.465830749604,416.358996899524,415.252163049445,414.145329199366,413.038495349286,411.931661499207,423
"1098021","USS0011L02S",2021-04-01,"WESD",193," "," ","T","Gooseberry RS Up",-111.69,38.79,0,2582,12.0100002288818,11.8900003433228,-5.67999982833862,5.51000022888184,-0.990000009536743,3.16000008583069,712.099975585938,5.00767921459823,15.8234222296475,88.4901962280273,62.8264999389648,198.60703566088,292.618116711445,209.43323426385,212.11988111662,214.80652796939,217.49317482216,220.17982167493,222.8664685277,196
"1102485","USS0011L03S",2021-04-01,"WESD",200.7," "," ","T","Fish Lake Utah",-111.77,38.5,0,2688,11.9899997711182,12.210000038147,-6.36999988555908,5.17999982833862,-1.63999998569489,3.17000007629395,643.710021972656,0.519839228846943,207.433305937814,50.0847969055176,31.9783000946045,219.823702847313,188.172292933983,199.288004004854,199.145604805825,199.003205606796,198.860806407766,198.718407208737,198.576008009708,200
"1118016","USS0011L04S",2021-04-01,"WESD",264.2," "," ","T","Black Flat-U.M. Ck",-111.6,38.68,0,2858,10.9799995422363,11.2600002288818,-7.21999979019165,3.27999997138977,-4.42000007629395,1.97000002861023,554.559997558594,2.60828675243889,186.09294844237,86.8985977172852,60.7266998291016,204.983110432234,217.415926064825,261.09849337775,259.5181920533,257.93789072885,256.3575894044,254.77728807995,253.196986755501,269
"1131749","USS0011L05S",2021-04-01,"WESD",172.7," "," ","T","Donkey Reservoir",-111.48,38.21,0,2948,10.9099998474121,11.710000038147,-8.14999961853027,3.67000007629395,-3.57999992370605,2.63000011444092,514.77001953125,5.52532439224218,21.3585394872572,13.7975997924805,46.8936004638672,173.27253793429,180.782182817048,168.361890341586,168.434268409903,168.506646478221,168.579024546538,168.651402614855,168.723780683172,168
"1147714","USS0011L12S",2021-04-01,"WESD",121.9," "," ","T","Gooseberry RS",-111.68,38.8,0,2434,12.8000001907349,13.0500001907349,-5.76999998092651,5.61999988555908,-1.55999994277954,2.71000003814697,689.390014648438,1.77275195764188,347.343812320006,88.4901962280273,62.8264999389648,238.946974908847,234.754911935798,142.842596706094,145.811116047312,148.779635388531,151.74815472975,154.716674070969,157.685193412187,128
"1151000","USS0011M01S",2021-04-01,"WESD",210.8," "," ","T","Sunflower Flat",-111.34,38.05,0,2990,10.4099998474121,11.4499998092651,-8.44999980926514,3.49000000953674,-3.44000005722046,2.67000007629395,564.780029296875,6.63687378855735,72.3748664710477,28.6495990753174,60.8197975158691,170.014236650444,205.551112401199,186.349540639541,186.419448767449,186.489356895358,186.559265023266,186.629173151174,186.699081279082,186
"1167306","USS0011M03S",2021-04-01,"WESD",241.3," "," ","T","Widtsoe #3",-111.88,37.84,0,2897,11.0799999237061,11.7299995422363,-6.5,4.44000005722046,-2.20000004768372,2.17000007629395,669.75,1.84461475480484,195.200407460125,41.4939994812012,62.9314994812012,203.332336470378,219.990083080207,239.874046034045,239.848855240854,239.823664447663,239.798473654472,239.773282861281,239.74809206809,240
"1175552","USS0011M06S",2021-04-01,"WESD",198.1," "," ","T","Clayton Springs",-111.83,37.97,0,3042,9.9399995803833,10.8299999237061,-7.65999984741211,2.88000011444092,-4.17999982833862,2.40000009536743,683.130004882812,0.990566621546511,347.199654199919,48.2271003723145,56.2188987731934,271.934860974945,279.205694137674,206.632635363569,206.759162436282,206.885689508996,207.01221658171,207.138743654424,207.265270727137,206
"1179365","USS0012J02S",2021-04-01,"WESD",61," "," ","T","Bevans Cabin",-112.25,40.46,0,2066,13.8699998855591,13.6999998092651,-2.85999989509583,8.09000015258789,2.29999995231628,3.90000009536743,820.650024414062,13.0861505293981,271.643970254474,122.632598876953,75.5633010864258,281.34727575509,263.167460403417,81.6984340663208,84.838120879585,87.9778076928492,91.1174945061133,94.2571813193775,97.3968681326417,66
"1194586","USS0012J06S",2021-04-01,"WESD",487.7," "," ","T","Rocky Basin-Settleme",-112.24,40.44,0,2801,9.64999961853027,9.60999965667725,-5.44000005722046,4.07999992370605,-1.49000000953674,2.88000011444092,1033.88000488281,15.4601159747304,297.55999341382,122.632598876953,75.5633010864258,494.912450005466,423.062102470758,445.233364205907,444.680037047088,444.126709888269,443.573382729451,443.020055570632,442.466728411813,448
"1207203","USS0012J07S",2021-04-01,"WESD",444.5," "," ","T","Mining Fork",-112.61,40.49,0,2495,9.89999961853027,9.72000026702881,-4.23000001907349,5.09999990463257,0.300000011920929,3.13000011444092,966.5,11.1570219581725,110.307616057017,78.382698059082,59.0236968994141,360.033963115255,321.595904053019,442.483832138474,442.180598566169,441.877364993863,441.574131421558,441.270897849253,440.967664276948,444
"1217588","USS0012J09S",2021-04-01,"WESD",332.7," "," ","T","Dry Fork",-112.17,40.57,0,2216,12.7600002288818,11.9399995803833,-2.83999991416931,6.59000015258789,0.419999986886978,2.6800000667572,837.080017089844,9.71622487867967,19.967838244726,101.568199157715,69.0783996582031,221.112201746411,210.234655867046,195.224552152033,195.46946258244,195.714373012846,195.959283443253,196.20419387366,196.449104304066,194
"1233925","USS0012K01S",2021-04-01,"WESD",236.2," "," ","T","Vernon Creek",-112.41,39.94,0,2159,13.6999998092651,14,-3.65000009536743,7.63000011444092,1.54999995231628,3.28999996185303,626.210021972656,4.63514412495836,29.4657738926665,59.108097076416,66.0580978393555,107.497096538539,141.711818553714,93.0046951483944,93.0056341780733,93.0065732077522,93.007512237431,93.0084512671099,93.0093902967888,93
"1238420","USS0012K02S",2021-04-01,"WESD",198.1," "," ","T","Oak Creek",-112.33,39.35,0,1699,17.6900005340576,18.6299991607666,-2.49000000953674,10.1000003814697,2.5,3.75,335.559997558594,4.34904763475186,351.014793927082,27.0539989471436,49.7929992675781,43.2223093080374,34.0564693357037,2.01854975664147,2.42225970796976,2.82596965929805,3.22967961062634,3.63338956195464,4.03709951328293,0
"1254385","USS0012L04S",2021-04-01,"WESD",172.7," "," ","T","Box Creek",-112.02,38.51,0,2990,10.1099996566772,10.5,-7.1100001335144,3.86999988555908,-2.38000011444092,2.58999991416931,697.380004882812,3.22107257228089,163.569034462601,72.0634994506836,53.4351005554199,257.95653249514,235.67091959218,198.196246130704,198.835495356844,199.474744582985,200.113993809126,200.753243035266,201.392492261407,195
"1258849","USS0012L05S",2021-04-01,"WESD",149.9," "," ","T","Squaw Springs",-112.01,38.5,0,2902,10.7399997711182,10.9300003051758,-6.30999994277954,4.59000015258789,-1.55999994277954,2.49000000953674,678.289978027344,4.47489720213014,156.641156059436,72.0634994506836,53.4351005554199,239.680716275039,227.758461279627,139.352230396201,141.422676475442,143.493122554682,145.563568633922,147.634014713163,149.704460792403,129
"1274442","USS0012L06S",2021-04-01,"WESD",360.7," "," ","T","Kimberly Mine",-112.39,38.48,0,2810,11.2399997711182,11.3299999237061,-6.32000017166138,4.78999996185303,-1.6599999666214,2.67000007629395,890.619995117188,11.2162683453706,324.123702985773,85.5974960327148,84.5018005371094,367.224262771714,328.310775585505,325.187039488753,325.224447386503,325.261855284253,325.299263182004,325.336671079754,325.374078977505,325
"1290717","USS0012L07S",2021-04-01,"WESD",345.4," "," ","T","Big Flat",-112.36,38.3,0,3146,8.55000019073486,9.36999988555908,-7.86999988555908,2.51999998092651,-3.51999998092651,2.25,862.809997558594,5.98660258488345,283.107105285724,116.113395690918,112.369697570801,369.697810793467,355.068733303902,292.426513930666,293.711816716799,294.997119502932,296.282422289065,297.567725075198,298.853027861331,286
"1306310","USS0012L12S",2021-04-01,"WESD",259.1," "," ","T","Merchant Valley",-112.44,38.3,0,2652,12.4399995803833,12.9899997711182,-7.13000011444092,4.36999988555908,-3.71000003814697,2.48000001907349,741.869995117188,4.87798828052245,143.044074714254,94.8209991455078,87.8382949829102,206.741598809675,201.844266305169,250.301417595694,249.161701114833,248.021984633971,246.88226815311,245.742551672249,244.602835191388,256
"1320260","USS0012L15S",2021-04-01,"WESD",467.4," "," ","T","Pine Creek",-112.25,38.88,0,2705,10.789999961853,10.7600002288818,-5.90000009536743,5,-0.800000011920929,3.30999994277954,812.340026855469,6.98326839447254,351.194681632549,83.2733993530273,79.4882965087891,310.82357169394,320.401450387377,260.093455951862,260.112147142235,260.130838332607,260.14952952298,260.168220713352,260.186911903724,260
"1325809","USS0012L20S",2021-04-01,"WESD",198.1," "," ","T","Jones Corral",-112.17,38.07,0,3003,9.89000034332275,10.3900003433228,-7.1100001335144,3.58999991416931,-2.72000002861023,2.25,680.659973144531,3.54809696702732,4.87964734579263,45.9511985778809,66.222900390625,204.729714097488,223.713850687164,190.684478431466,190.821374117759,190.958269804052,191.095165490345,191.232061176638,191.368956862931,190
"1341402","USS0012M03S",2021-04-01,"WESD",233.7," "," ","T","Webster Flat",-112.9,37.58,0,2743,11.0799999237061,11.0500001907349,-5.44000005722046,5.05999994277954,-0.97000002861023,2.55999994277954,780.309997558594,5.01154470198763,315.37290405088,51.6522979736328,56.7056999206543,248.135012880386,241.192352475061,243.442164460662,242.330597352794,241.219030244926,240.107463137059,238.995896029191,237.884328921323,249
"1357026","USS0012M05S",2021-04-01,"WESD",0," "," ","T","Harris Flat",-112.58,37.49,0,2380,14.0699996948242,14.8299999237061,-5.73000001907349,5.92000007629395,-2.24000000953674,2.49000000953674,529.700012207031,0.598081956082636,188.737768483677,19.2537002563477,35.0326995849609,97.3109303460254,105.045050673229,15.3766024744445,18.4519229693334,21.5272434642223,24.6025639591112,27.6778844540001,30.753204948889,0
"1370480","USS0012M06S",2021-04-01,"WESD",0," "," ","T","Long Valley Jct",-112.51,37.49,0,2279,14.9099998474121,15.460000038147,-5.25,6.92999982833862,-1.05999994277954,2.78999996185303,512.919982910156,2.3364626677385,128.984128741271,15.4487991333008,33.7028999328613,49.9787212604617,54.2377198256767,7.00372421446299,8.40446905735558,9.80521390024818,11.2059587431408,12.6067035860334,14.007448428926,0
"1373425","USS0012M07S",2021-04-01,"WESD",10.2," "," ","T","Panguitch Lake RS",-112.65,37.7,0,2597,12.5200004577637,12.5799999237061,-5.48999977111816,5.05999994277954,-2.40000009536743,2.29999995231628,562.469970703125,4.30848454576559,6.422909037962,29.0931987762451,36.8661994934082,95.6749087678318,92.421760116427,84.3163293427891,84.9795952113469,85.6428610799047,86.3061269484625,86.9693928170203,87.6326586855781,81
"1377114","USS0012M11S",2021-04-01,"WESD",167.6," "," ","T","Yankee Reservoir",-112.78,37.75,0,2553,12.6499996185303,12.9200000762939,-5.67000007629395,5.3600001335144,-1.92999994754791,2.54999995231628,678.179992675781,9.1744114200899,292.152513306317,47.9407005310059,53.263298034668,173.519791193011,117.785143556465,122.810746567113,122.572895880535,122.335045193958,122.09719450738,121.859343820803,121.621493134225,124
"1392707","USS0012M13S",2021-04-01,"WESD",243.8," "," ","T","Castle Valley",-112.74,37.66,0,2898,10.1700000762939,10.3000001907349,-6.09999990463257,3.4300000667572,-3.3199999332428,2.05999994277954,667.140014648438,2.02499271320834,93.6726618639357,44.8334007263184,58.3622970581055,167.316026536921,170.691938847733,222.254068239309,218.104881887171,213.955695535033,209.806509182894,205.657322830756,201.508136478618,243
"1396768","USS0012M14S",2021-04-01,"WESD",355.6," "," ","T","Brian Head",-112.86,37.68,0,2971,9.14000034332275,9.76000022888184,-7.1399998664856,3.09999990463257,-2.95000004768372,1.79999995231628,877.659973144531,6.71445911887415,245.903614099266,68.2220001220703,71.3056945800781,301.899212650283,252.967300184465,274.795871074137,272.955045288964,271.114219503792,269.273393718619,267.432567933446,265.591742148274,284
